SEQ_EQUIPE;UF;REGIAO;TIPO;CONFORME;CO_MUNICIPIO
1706225;CE;Nordeste;EMAD I;True;231350
1564897;CE;Nordeste;EMAD II;False;231025
1564900;CE;Nordeste;EMAP;False;231025
1530526;CE;Nordeste;EMAD I;False;230970
1530534;CE;Nordeste;EMAP;False;230970
1503057;CE;Nordeste;EMAD II;True;231020
2280159;CE;Nordeste;EMAD II;True;230700
2264366;CE;Nordeste;EMAD I;True;231180
1596292;CE;Nordeste;EMAD II;True;230170
1551655;CE;Nordeste;EMAD I;True;230580
1699970;CE;Nordeste;EMAP;True;230580
1507524;CE;Nordeste;EMAP;True;231140
1669680;CE;Nordeste;EMAD II;True;231310
1669699;CE;Nordeste;EMAP;True;231310
1525948;CE;Nordeste;EMAD I;False;230730
1523880;CE;Nordeste;EMAD I;False;230730
85405;CE;Nordeste;EMAP;False;230420
2293005;CE;Nordeste;EMAP;True;230320
1708481;CE;Nordeste;EMAD I;True;230075
1708503;CE;Nordeste;EMAP;True;230075
2217872;CE;Nordeste;EMAP;True;230100
2332000;CE;Nordeste;EMAD I;False;230370
1595210;CE;Nordeste;EMAD I;True;230765
1595229;CE;Nordeste;EMAP;False;230765
2308525;CE;Nordeste;EMAD I;False;231240
2418177;CE;Nordeste;EMAP;True;230250
2217929;CE;Nordeste;EMAP;False;230190
2310600;CE;Nordeste;EMAD II;False;231270
2310627;CE;Nordeste;EMAP;True;231270
2322757;CE;Nordeste;EMAD II;True;230395
1707108;CE;Nordeste;EMAD I;False;230190
2391694;CE;Nordeste;EMAD I;True;231400
2391708;CE;Nordeste;EMAP;True;231400
2316129;CE;Nordeste;EMAD II;True;230120
97020;CE;Nordeste;EMAD I;False;230765
2323117;CE;Nordeste;EMAP;False;230210
2313855;CE;Nordeste;EMAP;True;230240
1701010;CE;Nordeste;EMAP;False;230440
1701053;CE;Nordeste;EMAP;False;230440
1700685;CE;Nordeste;EMAD I;False;230440
1701061;CE;Nordeste;EMAP;False;230440
1701088;CE;Nordeste;EMAP;False;230440
1701029;CE;Nordeste;EMAP;False;230440
1710834;CE;Nordeste;EMAD I;False;230440
1518585;CE;Nordeste;EMAP;False;230730
2418983;CE;Nordeste;EMAP;True;230700
1674358;CE;Nordeste;EMAD I;True;230550
2127431;CE;Nordeste;EMAD I;False;230100
