SEQ_EQUIPE;UF;REGIAO;TIPO;CONFORME;CO_MUNICIPIO
1512676;TO;Norte;EMAD I;True;171820
1607871;TO;Norte;EMAD I;True;172100
1512749;TO;Norte;EMAP;False;171820
2318849;TO;Norte;EMAD II;True;170820
2318857;TO;Norte;EMAP;True;170820
2207605;TO;Norte;EMAD I;False;170210
2194015;TO;Norte;EMAD I;False;170950
36420;TO;Norte;EMAD I;False;170210
36439;TO;Norte;EMAP;True;170210
1607863;TO;Norte;EMAD I;True;172100
1607855;TO;Norte;EMAP;True;172100
1655000;TO;Norte;EMAD I;True;172100
