SEQ_EQUIPE;UF;REGIAO;TIPO;CONFORME;CO_MUNICIPIO
2455412;BA;Nordeste;EMAD I;False;292740
2412985;BA;Nordeste;EMAD II;True;291490
2395746;BA;Nordeste;EMAD I;True;292740
2488248;BA;Nordeste;EMAD II;True;292320
2285819;BA;Nordeste;EMAD II;True;292740
2374927;BA;Nordeste;EMAP;True;292310
2374730;BA;Nordeste;EMAD II;True;292310
2411172;BA;Nordeste;EMAD I;True;292740
2411199;BA;Nordeste;EMAD I;True;292740
2369885;BA;Nordeste;EMAP;True;293270
1549731;BA;Nordeste;EMAD II;True;292120
1661116;BA;Nordeste;EMAP;True;292120
1522612;BA;Nordeste;EMAD II;True;291465
2239566;BA;Nordeste;EMAD I;True;291005
2185806;BA;Nordeste;EMAD I;False;292880
2185814;BA;Nordeste;EMAP;True;292880
1708244;BA;Nordeste;EMAD I;True;292600
1708678;BA;Nordeste;EMAP;True;292600
1565230;BA;Nordeste;EMAP;True;293250
190810;BA;Nordeste;EMAD I;False;291080
1577360;BA;Nordeste;EMAD I;False;292100
1616935;BA;Nordeste;EMAD I;False;291980
1560840;BA;Nordeste;EMAD II;True;292010
1616943;BA;Nordeste;EMAP;True;291980
1700898;BA;Nordeste;EMAP;True;292010
1475428;BA;Nordeste;EMAD I;False;290390
1475436;BA;Nordeste;EMAP;True;290390
2182769;BA;Nordeste;EMAD II;True;291600
2182777;BA;Nordeste;EMAP;True;291600
1850695;BA;Nordeste;EMAD I;False;292060
2239442;BA;Nordeste;EMAD II;True;292520
1715151;BA;Nordeste;EMAD II;True;292440
1715178;BA;Nordeste;EMAP;True;292440
2248093;BA;Nordeste;EMAP;True;291005
2232650;BA;Nordeste;EMAD II;True;292370
2232669;BA;Nordeste;EMAP;True;292370
2047047;BA;Nordeste;EMAP;True;290600
1899856;BA;Nordeste;EMAD II;False;292050
219487;BA;Nordeste;EMAD I;False;293330
219495;BA;Nordeste;EMAP;True;293330
2129744;BA;Nordeste;EMAP;False;292050
1708627;BA;Nordeste;EMAD II;True;291710
1717235;BA;Nordeste;EMAP;True;291710
184756;BA;Nordeste;EMAP;True;290570
2208644;BA;Nordeste;EMAD II;False;291060
2208660;BA;Nordeste;EMAP;True;291060
1566407;BA;Nordeste;EMAD I;True;293050
1574965;BA;Nordeste;EMAP;True;293050
1559478;BA;Nordeste;EMAD I;False;291560
1559486;BA;Nordeste;EMAP;True;291560
1476300;BA;Nordeste;EMAD I;True;292510
1476319;BA;Nordeste;EMAP;True;292510
200352;BA;Nordeste;EMAD I;True;291840
200360;BA;Nordeste;EMAP;True;291840
1571141;BA;Nordeste;EMAD I;True;291080
1571168;BA;Nordeste;EMAP;True;291080
2245973;BA;Nordeste;EMAP;False;290980
2270579;BA;Nordeste;EMAD I;False;291955
1552287;BA;Nordeste;EMAD II;True;291320
1552309;BA;Nordeste;EMAP;True;291320
1511874;BA;Nordeste;EMAP;True;290590
1617230;BA;Nordeste;EMAD I;False;293010
1617249;BA;Nordeste;EMAP;False;293010
1551183;BA;Nordeste;EMAD II;True;292840
1551191;BA;Nordeste;EMAP;True;292840
1511963;BA;Nordeste;EMAD II;True;290590
2185377;BA;Nordeste;EMAP;True;290100
2185393;BA;Nordeste;EMAD II;True;290100
1701282;BA;Nordeste;EMAD I;False;293070
1701290;BA;Nordeste;EMAP;False;293070
1628666;BA;Nordeste;EMAD I;False;292200
1628682;BA;Nordeste;EMAP;False;292200
2047020;BA;Nordeste;EMAD I;False;290600
