SEQ_EQUIPE;UF;REGIAO;TIPO;CONFORME;CO_MUNICIPIO
1656791;MG;Sudeste;EMAD I;False;310620
226696;MG;Sudeste;EMAD I;True;310620
1656600;MG;Sudeste;EMAD I;False;310620
1656716;MG;Sudeste;EMAD I;False;310620
2352192;MG;Sudeste;EMAD II;True;314290
2456613;MG;Sudeste;EMAD II;True;315990
2480956;MG;Sudeste;EMAP-R;True;317065
230030;MG;Sudeste;EMAD I;False;310620
2442639;MG;Sudeste;EMAP;False;313900
1656651;MG;Sudeste;EMAP;True;310620
2478234;MG;Sudeste;EMAP-R;False;315170
227765;MG;Sudeste;EMAD I;True;310620
2488981;MG;Sudeste;EMAP-R;True;310470
2422190;MG;Sudeste;EMAD II;True;311170
2422859;MG;Sudeste;EMAP;True;311170
2328526;MG;Sudeste;EMAP;True;311200
2185709;MG;Sudeste;EMAD I;False;312770
2382253;MG;Sudeste;EMAD I;False;310670
2381699;MG;Sudeste;EMAP;True;316270
2453762;MG;Sudeste;EMAD II;False;311110
276391;MG;Sudeste;EMAD I;True;317020
2514680;MG;Sudeste;EMAD I;True;315250
276154;MG;Sudeste;EMAD I;False;317020
276162;MG;Sudeste;EMAP;True;317020
276170;MG;Sudeste;EMAD I;False;317020
1706187;MG;Sudeste;EMAD II;True;317080
1706195;MG;Sudeste;EMAP;True;317080
1707043;MG;Sudeste;EMAD I;False;315780
1707051;MG;Sudeste;EMAP;True;315780
1491288;MG;Sudeste;EMAD I;True;314310
1505882;MG;Sudeste;EMAD I;False;311860
1576429;MG;Sudeste;EMAD I;True;311860
1676288;MG;Sudeste;EMAP;True;311860
1682296;MG;Sudeste;EMAD I;False;311800
232084;MG;Sudeste;EMAD I;False;310670
1484427;MG;Sudeste;EMAD I;False;310560
1484435;MG;Sudeste;EMAP;True;310560
1503383;MG;Sudeste;EMAP;False;313670
1620355;MG;Sudeste;EMAP;True;313670
1708600;MG;Sudeste;EMAD I;False;314800
1504924;MG;Sudeste;EMAD I;True;313670
1503391;MG;Sudeste;EMAP;True;311340
1503405;MG;Sudeste;EMAD I;True;311340
1706365;MG;Sudeste;EMAD I;False;315780
2159767;MG;Sudeste;EMAP;True;314390
2286653;MG;Sudeste;EMAD I;True;313510
2295393;MG;Sudeste;EMAD II;True;316270
1727990;MG;Sudeste;EMAP;True;315460
1534866;MG;Sudeste;EMAD II;False;312670
1534874;MG;Sudeste;EMAP;False;312670
276383;MG;Sudeste;EMAD I;True;317020
1493272;MG;Sudeste;EMAP;True;313760
2295350;MG;Sudeste;EMAP;False;313940
1573594;MG;Sudeste;EMAD II;True;313580
2243210;MG;Sudeste;EMAD I;True;313670
2280493;MG;Sudeste;EMAP;False;315560
2280507;MG;Sudeste;EMAD II;True;315560
1504975;MG;Sudeste;EMAD I;True;313670
1708554;MG;Sudeste;EMAP;False;314180
1709771;MG;Sudeste;EMAP;True;310670
2183889;MG;Sudeste;EMAD I;False;312160
1981803;MG;Sudeste;EMAP;True;311930
1966707;MG;Sudeste;EMAD II;True;311930
1501054;MG;Sudeste;EMAD I;False;314330
278009;MG;Sudeste;EMAD I;False;317120
278017;MG;Sudeste;EMAP;False;317120
232130;MG;Sudeste;EMAD I;True;310670
232092;MG;Sudeste;EMAP;True;310670
1655620;MG;Sudeste;EMAD I;False;310620
1655639;MG;Sudeste;EMAD I;True;310620
1655647;MG;Sudeste;EMAD I;False;310620
1655655;MG;Sudeste;EMAP;True;310620
1674676;MG;Sudeste;EMAD I;True;312230
1620584;MG;Sudeste;EMAD I;True;315120
1701673;MG;Sudeste;EMAD I;True;310710
1708163;MG;Sudeste;EMAP;True;310710
1712438;MG;Sudeste;EMAD I;True;314810
1712403;MG;Sudeste;EMAP;True;314810
275557;MG;Sudeste;EMAP;False;317010
1697242;MG;Sudeste;EMAP;True;310590
2185660;MG;Sudeste;EMAD I;True;312770
2185679;MG;Sudeste;EMAP;True;312770
2252465;MG;Sudeste;EMAD II;True;314140
2252694;MG;Sudeste;EMAP;True;314140
1707132;MG;Sudeste;EMAD I;False;315180
2218585;MG;Sudeste;EMAD II;True;311200
2246597;MG;Sudeste;EMAD I;True;316940
1513990;MG;Sudeste;EMAD II;False;313330
1706683;MG;Sudeste;EMAD II;False;315140
1714015;MG;Sudeste;EMAD I;False;316860
1548255;MG;Sudeste;EMAD I;True;314330
1815121;MG;Sudeste;EMAD I;False;314560
1618989;MG;Sudeste;EMAD I;True;315700
1618997;MG;Sudeste;EMAP;True;315700
1697021;MG;Sudeste;EMAD II;True;310590
2247992;MG;Sudeste;EMAP;True;313130
1712128;MG;Sudeste;EMAD II;False;311100
2282887;MG;Sudeste;EMAD I;True;313940
1473212;MG;Sudeste;EMAD I;True;317020
1679724;MG;Sudeste;EMAD I;True;312230
1595024;MG;Sudeste;EMAP;True;310740
1595032;MG;Sudeste;EMAD I;False;310740
277258;MG;Sudeste;EMAD I;False;317070
1706896;MG;Sudeste;EMAD II;True;316960
1706918;MG;Sudeste;EMAP;True;316960
1707396;MG;Sudeste;EMAP;True;316040
1677713;MG;Sudeste;EMAD I;True;311120
1677721;MG;Sudeste;EMAP;True;311120
1656805;MG;Sudeste;EMAP;True;310620
1679716;MG;Sudeste;EMAP;False;312230
225738;MG;Sudeste;EMAD I;False;310620
1656686;MG;Sudeste;EMAP;True;310620
230014;MG;Sudeste;EMAD I;False;310620
1620371;MG;Sudeste;EMAD I;False;313670
246670;MG;Sudeste;EMAD I;True;312980
1476246;MG;Sudeste;EMAP;True;312980
1500465;MG;Sudeste;EMAP;True;314330
1500961;MG;Sudeste;EMAD I;True;314330
1656635;MG;Sudeste;EMAD I;False;310620
1573608;MG;Sudeste;EMAP;True;313580
1620770;MG;Sudeste;EMAP;True;315120
